"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"274","all","hsa00982","Drug metabolism - cytochrome P450","9/1958","43/7064",0.881033791138728,0.999999999998271,0.862095892548877,"2946/4259/2327/2330/1571/4257/128/126/1577",9
"275","all","hsa05163","Human cytomegalovirus infection","49/1958","202/7064",0.884930827206561,0.999999999998271,0.862095892548877,"5567/2475/842/3716/9826/2786/10000/5532/90993/29110/7132/3709/801/567/113/2775/5595/5578/6348/6774/808/5605/208/3554/3685/841/3579/805/5534/23236/6714/2778/5594/1499/2771/5290/5894/387/5291/836/3710/6890/107/54205/5533/3551/114/5747/7186",49
"276","all","hsa00140","Steroid hormone biosynthesis","8/1958","39/7064",0.885224772361696,0.999999999998271,0.862095892548877,"1571/51144/374875/1312/6715/7923/1577/412",8
"277","all","hsa00730","Thiamine metabolism","2/1958","12/7064",0.886266453687449,0.999999999998271,0.862095892548877,"26289/204",2
"278","all","hsa04623","Cytosolic DNA-sensing pathway","13/1958","60/7064",0.886447064750576,0.999999999998271,0.862095892548877,"103/834/3606/29110/11035/4210/197259/841/171568/836/661/3551/90865",13
"279","all","hsa05321","Inflammatory bowel disease","11/1958","52/7064",0.890777669281027,0.999999999998271,0.862095892548877,"3595/3606/6778/7043/50615/6774/3594/8809/3460/3108/3111",11
"280","all","hsa04668","TNF signaling pathway","25/1958","109/7064",0.892771738319736,0.999999999998271,0.862095892548877,"7412/10000/1326/90993/330/7132/11035/9252/1540/5595/197259/9020/208/8809/8837/841/5594/3976/5290/5291/3600/5602/836/3551/7186",25
"281","all","hsa00980","Metabolism of xenobiotics by cytochrome P450","10/1958","48/7064",0.893719357816827,0.999999999998271,0.862095892548877,"2946/4259/1571/4257/374875/1553/27294/128/126/1577",10
"282","all","hsa05224","Breast cancer","31/1958","133/7064",0.89501868137669,0.999999999998271,0.862095892548877,"388585/2475/10000/6934/81029/7480/3479/675/5595/1856/672/8313/10297/5605/208/80326/8202/5594/1499/5290/5894/5291/3815/2246/1452/2324/23493/2099/4855/2260/4851",31
"283","all","hsa00640","Propanoate metabolism","6/1958","31/7064",0.897119749188565,0.999999999998271,0.862095892548877,"3939/3945/18/31/5096/1738",6
"284","all","hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","4/1958","22/7064",0.897222701445606,0.999999999998271,0.862095892548877,"2132/9348/64579/3340",4
"285","all","hsa03022","Basal transcription factors","8/1958","40/7064",0.901728933879075,0.999999999998271,0.862095892548877,"6883/2965/8148/2962/6874/1022/6882/6878",8
"286","all","hsa05133","Pertussis","15/1958","70/7064",0.908741044736959,0.999999999998271,0.862095892548877,"834/51135/3678/801/5595/808/805/5594/2771/387/5602/836/717/720/721",15
"287","all","hsa00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","3/1958","18/7064",0.912085144539916,0.999999999998271,0.862095892548877,"9469/51363/337876",3
"288","all","hsa05207","Chemical carcinogenesis - receptor activation","39/1958","167/7064",0.915407159349582,0.999999999998271,0.862095892548877,"5567/253152/2946/4259/2475/6258/10000/90993/408/775/4257/7184/3839/1139/113/5595/3837/5578/3838/23746/6774/5605/773/208/6714/2778/5594/2771/776/5290/5894/5291/3840/3326/2099/896/107/114/6197",39
"289","all","hsa00590","Arachidonic acid metabolism","11/1958","54/7064",0.917363756756463,0.999999999998271,0.862095892548877,"1571/123745/239/247/246/2879/8605/8398/6916/5742/5730",11
"290","all","hsa05204","Chemical carcinogenesis - DNA adducts","9/1958","46/7064",0.924335501547401,0.999999999998271,0.862095892548877,"2946/4259/1571/4257/6799/6817/374875/1553/1577",9
"291","all","hsa04620","Toll-like receptor signaling pathway","18/1958","85/7064",0.933532470552318,0.999999999998271,0.862095892548877,"10000/1326/51135/29110/5595/6348/5605/208/841/3455/5594/5290/5291/6696/7098/7096/5602/3551",18
"292","all","hsa03083","Polycomb repressive complex","17/1958","81/7064",0.934785952991556,0.999999999998271,0.862095892548877,"1912/57713/1911/10138/23269/3607/7703/80816/55777/7323/7322/6500/85015/3066/51619/26053/6322",17
"293","all","hsa00562","Inositol phosphate metabolism","15/1958","73/7064",0.93785015104329,0.999999999998271,0.862095892548877,"51196/7167/5288/3705/5336/8396/3631/23236/5335/27124/5297/5290/5291/23007/3612",15
"294","all","hsa03008","Ribosome biogenesis in eukaryotes","15/1958","73/7064",0.93785015104329,0.999999999998271,0.862095892548877,"29889/55127/23560/5901/10607/7514/1457/3692/5822/54464/10248/51119/10940/65083/56000",15
"295","all","hsa05217","Basal cell carcinoma","11/1958","56/7064",0.938259873914188,0.999999999998271,0.862095892548877,"6934/81029/7480/652/1856/8313/10297/80326/1499/64399/2737",11
"296","all","hsa03040","Spliceosome","27/1958","123/7064",0.941396259252912,0.999999999998271,0.862095892548877,"84991/10285/10992/3178/51729/9416/6430/3183/6627/2521/23450/10594/6427/11338/10523/199746/10713/51639/6637/23020/56259/6431/24148/151903/5356/8896/22827",27
"297","all","hsa04640","Hematopoietic cell lineage","17/1958","82/7064",0.942498950842859,0.999999999998271,0.862095892548877,"1378/1791/966/920/3678/933/2057/7850/3554/3815/3672/3108/3111/3574/3590/1438/3563",17
"298","all","hsa00670","One carbon pool by folate","3/1958","20/7064",0.944757218607918,0.999999999998271,0.862095892548877,"123263/10797/275",3
"299","all","hsa05161","Hepatitis B","32/1958","144/7064",0.945865707211552,0.999999999998271,0.862095892548877,"842/3339/3716/10000/90993/1642/51135/1017/29110/6778/7043/5595/5578/6774/5605/208/841/10971/6714/5594/7048/5290/5894/5291/7098/5602/836/54205/3551/7419/7534/1654",32
"300","all","hsa05320","Autoimmune thyroid disease","5/1958","30/7064",0.947370976937838,0.999999999998271,0.862095892548877,"7253/3108/3111/1081/7038",5
"301","all","hsa00830","Retinol metabolism","8/1958","44/7064",0.949091428682147,0.999999999998271,0.862095892548877,"51109/10170/339761/9227/128/126/1577/216",8
"302","all","hsa01240","Biosynthesis of cofactors","29/1958","133/7064",0.951876934409278,0.999999999998271,0.862095892548877,"7389/26289/204/3145/217/586/51109/4833/5373/23475/224/654364/587/790/7360/10797/29926/5372/10201/6999/133686/2729/1738/8836/29968/2356/210/56474/212",29
"303","all","hsa04658","Th1 and Th2 cell differentiation","17/1958","84/7064",0.955605679211114,0.999999999998271,0.862095892548877,"3595/3716/5532/920/6778/5595/3594/5534/5335/3460/5594/5602/3108/3111/5533/3551/4851",17
"304","all","hsa05220","Chronic myeloid leukemia","15/1958","76/7064",0.958627532352633,0.999999999998271,0.862095892548877,"10000/1488/7043/5595/5605/208/861/5594/7048/5290/5894/5291/1487/3066/3551",15
"305","all","hsa00910","Nitrogen metabolism","2/1958","16/7064",0.960538571150903,0.999999999998271,0.862095892548877,"2752/760",2
"306","all","hsa03420","Nucleotide excision repair","11/1958","59/7064",0.960998471758561,0.999999999998271,0.862095892548877,"2965/5436/10714/1642/2072/6117/5430/2067/1022/6119/5982",11
"307","all","hsa04610","Complement and coagulation cascades","13/1958","68/7064",0.962297791223611,0.999999999998271,0.862095892548877,"1378/462/966/7450/2/3687/5648/3818/717/720/721/2162/1191",13
"308","all","hsa03020","RNA polymerase","5/1958","32/7064",0.965048951746152,0.999999999998271,0.862095892548877,"5436/5430/10849/171568/661",5
"309","all","hsa05140","Leishmaniasis","13/1958","69/7064",0.967542780929777,0.999999999998271,0.862095892548877,"1378/65108/3716/2215/51135/7043/5595/1917/3460/5594/3108/3111/1915",13
"310","all","hsa05162","Measles","24/1958","116/7064",0.967899902535257,0.999999999998271,0.862095892548877,"842/3716/103/6504/10000/51135/1017/29110/440275/6774/10332/208/841/5610/1457/3455/5290/5291/5602/836/10399/896/54205/3551",24
"311","all","hsa05150","Staphylococcus aureus infection","12/1958","65/7064",0.969526230129263,0.999999999998271,0.862095892548877,"2215/6403/3683/192666/3872/5648/717/720/721/3108/3111/1672",12
"312","all","hsa00511","Other glycan degradation","2/1958","17/7064",0.969964027579971,0.999999999998271,0.862095892548877,"2629/4123",2
"313","all","hsa00531","Glycosaminoglycan degradation","2/1958","17/7064",0.969964027579971,0.999999999998271,0.862095892548877,"6448/8692",2
"314","all","hsa05030","Cocaine addiction","8/1958","47/7064",0.969978090015183,0.999999999998271,0.862095892548877,"5567/90993/1813/8787/2778/2771/2902/116443",8
"315","all","hsa00860","Porphyrin metabolism","4/1958","28/7064",0.971762284544594,0.999999999998271,0.862095892548877,"7389/3145/210/212",4
"316","all","hsa05226","Gastric cancer","27/1958","130/7064",0.973107784761477,0.999999999998271,0.862095892548877,"2475/6258/10000/6934/81029/1017/7480/7043/5595/1856/8313/10297/5605/208/1496/80326/5594/5915/7048/1499/5290/5894/5291/1495/2246/1452/4233",27
"317","all","hsa05202","Transcriptional misregulation in cancer","35/1958","163/7064",0.973113330200395,0.999999999998271,0.862095892548877,"5087/6258/6935/8861/330/7704/2313/7490/4221/8091/3479/2321/9915/2521/26471/8148/2118/3021/6760/7850/861/2078/2130/7048/7468/55589/4299/4208/860/3066/5218/4233/5747/5079/7102",35
"318","all","hsa04062","Chemokine signaling pathway","37/1958","173/7064",0.977805194998331,0.999999999998271,0.862095892548877,"5567/5906/2268/10451/2786/10000/10235/408/5058/5908/113/5336/5595/23533/6348/6774/208/3579/23236/6714/5335/57580/7074/5594/2771/5290/5894/1524/387/5291/2868/1794/2870/107/3551/114/5747",37
"319","all","hsa05323","Rheumatoid arthritis","15/1958","81/7064",0.97996377153593,0.999999999998271,0.862095892548877,"533/3606/2321/7043/3683/535/6348/3600/3108/3111/9296/526/284/7010/9550",15
"320","all","hsa05218","Melanoma","12/1958","68/7064",0.981153879601997,0.999999999998271,0.862095892548877,"10000/3479/5595/5605/208/5594/5290/5894/5291/2246/4233/2260",12
"321","all","hsa05034","Alcoholism","24/1958","122/7064",0.984853400523191,0.999999999998271,0.862095892548877,"5567/2786/90993/1813/10645/801/2775/5595/10014/3021/808/805/2778/5594/79885/2771/5894/3015/814/3066/9734/4852/2902/116443",24
"322","all","hsa04657","IL-17 signaling pathway","13/1958","74/7064",0.98519014667741,0.999999999998271,0.862095892548877,"29110/7184/5595/841/5594/132014/84818/5602/836/3326/3551/225689/7186",13
"323","all","hsa05310","Asthma","2/1958","20/7064",0.986952261327606,0.999999999998271,0.862095892548877,"3108/3111",2
"324","all","hsa04064","NF-kappa B signaling pathway","18/1958","99/7064",0.990152872637067,0.999999999998271,0.862095892548877,"7412/142/330/51135/7132/7329/1540/5336/9020/3554/8837/5335/1457/29775/84433/3551/7186/1896",18
"325","all","hsa03410","Base excision repair","6/1958","44/7064",0.992094094770398,0.999999999998271,0.862095892548877,"4595/142/10714/55775/7515/5982",6
"326","all","hsa00603","Glycosphingolipid biosynthesis - globo and isoglobo series","1/1958","15/7064",0.992362129329271,0.999999999998271,0.862095892548877,"6482",1
"327","all","hsa04672","Intestinal immune network for IgA production","5/1958","39/7064",0.992438720957889,0.999999999998271,0.862095892548877,"9020/102723996/3600/3108/3111",5
"328","all","hsa05340","Primary immunodeficiency","4/1958","34/7064",0.993111050261591,0.999999999998271,0.862095892548877,"5993/920/3543/6890",4
"329","all","hsa05169","Epstein-Barr virus infection","36/1958","180/7064",0.993753088074141,0.999999999998271,0.862095892548877,"5710/842/3716/10000/51135/1017/29110/5706/567/3683/5336/5717/5709/6774/9020/5718/208/841/5707/5610/9541/3455/5290/5708/5291/5602/836/6890/3108/3111/896/3066/54205/7979/3551/7186",36
"330","all","hsa05322","Systemic lupus erythematosus","10/1958","67/7064",0.995767248113633,0.999999999998271,0.862095892548877,"2215/87/3021/81/3015/717/720/721/3108/3111",10
"331","all","hsa04060","Cytokine-cytokine receptor interaction","42/1958","216/7064",0.998297684881154,0.999999999998271,0.862095892548877,"3595/7293/163702/3606/920/94/7132/652/7043/3603/50615/6348/2057/3594/2657/7850/3554/9173/8809/3579/130399/655/3455/3460/3976/132014/84818/7048/1524/658/3600/9180/285613/3572/2661/8794/3574/90865/3590/1896/1438/3563",42
"332","all","hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series","1/1958","21/7064",0.998916895985215,0.999999999998271,0.862095892548877,"8704",1
"333","all","hsa05330","Allograft rejection","2/1958","29/7064",0.999027279320574,0.999999999998271,0.862095892548877,"3108/3111",2
"334","all","hsa05332","Graft-versus-host disease","2/1958","29/7064",0.999027279320574,0.999999999998271,0.862095892548877,"3108/3111",2
"335","all","hsa04080","Neuroactive ligand-receptor interaction","55/1958","288/7064",0.999786895735265,0.999999999998271,0.862095892548877,"1131/183/5540/64106/797/2915/1813/5025/22953/6866/56413/7253/1139/1138/2562/4828/9340/7067/1394/116/2696/130574/1144/23620/6344/1134/551/2691/2897/7068/1814/9934/2557/2150/2559/2554/2741/4988/1081/4852/117/2918/7434/1142/148/1135/8973/4986/66004/2902/9568/116443/2742/8862/2556",55
"336","all","hsa04061","Viral protein interaction with cytokine and cytokine receptor","8/1958","76/7064",0.999936120939164,0.999999999998271,0.862095892548877,"3606/7132/6348/8809/3579/1524/3572/8794",8
"337","all","hsa05168","Herpes simplex virus 1 infection","72/1958","483/7064",0.999999999998271,0.999999999998271,0.862095892548877,"339559/2475/842/3716/10000/330/7748/51135/29110/7637/10795/7132/121274/3678/1967/6430/8892/440275/567/146542/6427/162655/284390/163049/81931/90649/7639/148206/170959/57615/55900/163087/388561/57343/7562/7594/148266/126231/163131/208/7596/55769/81856/147948/7549/841/5610/7692/6714/6431/3455/3460/285267/389114/5290/5291/7700/7098/654254/836/6890/3108/3111/6732/54205/155061/3551/7186/64170/5199/57232/56000",72
"338","down","hsa04514","Cell adhesion molecules","31/746","140/7064",4.32494711403736e-05,0.00870797803435025,0.00799915602370847,"5792/7412/57863/23114/6900/9672/4684/83700/9379/23705/1272/9369/4756/3683/2734/57555/1000/4099/5802/5133/102723996/3680/1462/3696/26047/4897/6383/4267/54413/83692/3897",31
"339","down","hsa00100","Steroid biosynthesis","9/746","19/7064",5.4086820089132e-05,0.00870797803435025,0.00799915602370847,"1718/7108/6309/1717/4047/6307/1595/2222/6713",9
"340","down","hsa04713","Circadian entrainment","22/746","94/7064",0.000237878375243149,0.0224978452562437,0.0206665397744507,"8863/5567/2786/818/801/9252/113/2775/5595/8913/116/6261/805/23236/5594/2771/2982/2983/817/117/114/2902",22
"341","down","hsa00564","Glycerophospholipid metabolism","22/746","95/7064",0.000279476338586878,0.0224978452562437,0.0206665397744507,"10390/8613/2819/10162/160851/122618/3931/5338/5833/8605/79143/85465/129642/8760/8398/5130/64850/1607/43/55326/375775/9468",22
"342","down","hsa04360","Axon guidance","33/746","180/7064",0.0010332999563028,0.0665445171859003,0.0611278500465446,"818/6585/3983/7225/10154/4756/56963/5336/5595/56896/54910/5335/655/5594/2771/5361/2049/9901/5364/387/6091/658/8633/817/22885/2534/10512/1808/5747/10507/5365/55558/3897",33
"343","down","hsa04921","Oxytocin signaling pathway","27/746","145/7064",0.00227443346165254,0.12206126244202,0.112125579425327,"5567/4660/818/3709/801/113/2775/5595/23533/782/71/6261/59283/5605/8605/805/23236/5594/2771/55799/8536/387/4638/2982/2983/817/114",27
"344","down","hsa01040","Biosynthesis of unsaturated fatty acids","8/746","27/7064",0.00531896845520415,0.196568771507342,0.180568240580461,"11332/6319/9415/3992/9524/30/79966/60481",8
"345","down","hsa01212","Fatty acid metabolism","13/746","57/7064",0.00548982498007368,0.196568771507342,0.180568240580461,"5538/6319/9415/3992/31/2194/9524/30/79966/7923/39/60481/2182",13
"346","down","hsa04724","Glutamatergic synapse","21/746","111/7064",0.00553487803872338,0.196568771507342,0.180568240580461,"5567/2752/2786/2915/3709/81539/113/2775/5595/5338/9454/8605/23236/2897/5594/10991/2771/6507/114/2902/116443",21
"347","down","hsa04261","Adrenergic signaling in cardiomyocytes","26/746","148/7064",0.00610462023314726,0.196568771507342,0.180568240580461,"5567/477/493/183/818/5526/801/6547/9252/113/5595/482/23533/782/59283/805/6332/23236/5594/2771/55799/817/5521/148/5516/114",26
"348","down","hsa05230","Central carbon metabolism in cancer","14/746","65/7064",0.00690444969673882,0.2021120729409,0.185660321988862,"2475/5214/3939/5315/4916/5595/5605/5211/5594/2261/3815/2645/2260/2539",14
"349","down","hsa04970","Salivary secretion","15/746","73/7064",0.00827850540093818,0.222139894925174,0.204057896286283,"5567/477/493/1755/3709/801/113/482/805/23236/1471/2982/2983/148/114",15
"350","down","hsa04611","Platelet activation","21/746","116/7064",0.00924350388755393,0.228954480907105,0.210317780761349,"5567/54518/3709/83660/113/5336/5595/23533/71/8605/23236/5594/2771/387/4638/64805/2982/2983/2534/114/5742",21
"351","down","hsa04962","Vasopressin-regulated water reabsorption","10/746","42/7064",0.0103816182867489,0.233541990426592,0.214531870905108,"5567/79659/5869/10540/1778/6810/1783/361/1639/10671",10
"352","down","hsa04270","Vascular smooth muscle contraction","22/746","125/7064",0.0108792852683195,0.233541990426592,0.214531870905108,"5567/4660/9826/183/797/10335/3709/801/113/5595/5605/8605/805/23236/5594/8398/387/4638/2982/2983/148/114",22
"353","down","hsa04971","Gastric acid secretion","14/746","69/7064",0.0117857008773147,0.237187230155958,0.217880391218778,"5567/477/818/3709/801/113/482/71/805/23236/2771/4638/817/114",14
"354","down","hsa04720","Long-term potentiation","13/746","63/7064",0.0130053632481487,0.244793387942928,0.22486741422675,"5567/818/2915/3709/801/5595/5605/805/23236/5594/817/114/2902",13
"355","down","hsa05414","Dilated cardiomyopathy","17/746","92/7064",0.014898317642775,0.244793387942928,0.22486741422675,"5567/183/3679/6547/113/782/71/284217/59283/7273/3680/1605/55799/6444/3696/114/1756",17
"356","down","hsa04540","Gap junction","16/746","85/7064",0.0150809295286897,0.244793387942928,0.22486741422675,"5567/2915/3709/7082/113/5595/1453/5605/23236/5594/2771/2982/2983/203068/7280/114",16
